Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Namibia,NAM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.23,0.42,1.28,1.35,0.87,1.76,NA,NA,NA,NA,NA
Namibia,NAM,Export value index (2000 = 100),TX.VAL.MRCH.XD.WD,304.85,333.72,332.36,350.55,349.27,308.00,309.28,396.02,567.08,473.77,424.10
Namibia,NAM,Export volume index (2000 = 100),TX.QTY.MRCH.XD.WD,177.09,175.05,177.33,196.95,194.96,187.10,193.91,233.56,318.87,270.84,237.59
Namibia,NAM,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,359.41,425.40,468.20,488.76,549.98,496.65,430.56,437.37,534.86,521.76,440.29
Namibia,NAM,Import volume index (2000 = 100),TM.QTY.MRCH.XD.WD,260.50,278.61,309.26,334.25,379.32,381.54,344.64,332.59,387.87,389.96,330.81
Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,11431334447.43,12523402328.77,13042007432.45,12043276397.17,12435416060.28,11335179562.02,10721994676.66,12895153160.47,13682062249.22,12496781719.78,10619194505.35
Namibia,NAM,Gross national expenditure (current US$),NE.DAB.TOTL.CD,12583769545.58,13734799684.93,15662903707.68,14779592363.16,15549965092.36,14338680544.02,13289599178.72,14697602991.36,15043214396.36,13820703953.38,11644611390.18
Namibia,NAM,Individuals using the Internet (% of population),IT.NET.USER.ZS,11.60,12.00,12.94,13.90,14.84,25.69,31.03,36.84,40.00,40.50,NA
Namibia,NAM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.87,5.01,6.72,5.60,5.35,3.39,6.73,6.15,4.29,3.72,2.21
Namibia,NAM,Military expenditure (current USD),MS.MIL.XPND.CD,396539101.40,443591424.50,412163503.60,389958736.70,537456013.70,518203685.10,425388449.60,456081144.80,455569084.30,414059490.00,373840174.90
Namibia,NAM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.51,3.57,3.17,3.07,4.20,4.41,3.77,3.35,3.14,3.09,3.28
Namibia,NAM,Net lending (+) / net borrowing (-) (current LCU),GC.NLD.TOTL.CN,-3882884264.00,-5457612470.00,605895701.90,-4380555284.00,-8797801998.00,-12339606964.00,-11170442935.00,-6989646194.00,-4530789426.00,13126545339.00,NA
Namibia,NAM,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,32.15,32.51,32.87,33.22,33.55,33.86,34.16,34.43,34.68,34.96,35.26
Namibia,NAM,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Namibia,NAM,"Population, total",SP.POP.TOTL,2118877.00,2156698.00,2194777.00,2233506.00,2273426.00,2314901.00,2358044.00,2402623.00,2448300.00,2494524.00,2540916.00
Namibia,NAM,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.67,51.66,51.64,51.63,51.61,51.60,51.58,51.57,51.55,51.54,51.53
Namibia,NAM,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.33,48.34,48.36,48.37,48.39,48.40,48.42,48.43,48.45,48.46,48.47
Namibia,NAM,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,32.70,31.50,29.60,26.50,23.60,21.00,20.20,20.00,19.90,19.80,NA
Namibia,NAM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,16.70,22.77,20.66,24.32,23.75,NA,NA,NA,NA,NA,NA
Nauru,NRU,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,Consumer price index (2010 = 100),FP.CPI.TOTL,100.00,100.30,100.18,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.13,99.00,99.17,99.23,99.31,99.00,99.66,99.88,99.92,100.00,NA
Nauru,NRU,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NA
Nauru,NRU,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NA
Nauru,NRU,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.00,3.97,3.95,4.90,4.86,4.82,5.73,6.62,6.56,NA,NA
Nauru,NRU,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,12.70,9.81,9.22,9.44,7.95,13.74,10.75,11.56,8.63,9.78,NA
Nauru,NRU,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.MS.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.DO.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,Export value index (2000 = 100),TX.VAL.MRCH.XD.WD,172.41,241.38,327.59,168.97,77.24,36.94,62.07,50.01,30.33,65.52,206.90
Nauru,NRU,Export volume index (2000 = 100),TX.QTY.MRCH.XD.WD,71.56,74.33,98.72,61.60,30.60,15.06,30.06,24.90,14.07,30.46,102.03
Nauru,NRU,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,76.92,115.38,153.85,561.53,437.31,348.90,196.15,166.54,181.38,138.46,165.38
Nauru,NRU,Import volume index (2000 = 100),TM.QTY.MRCH.XD.WD,49.49,61.62,82.13,298.73,233.44,230.82,133.12,109.31,103.61,82.39,117.49
Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,47564520.39,66055407.67,96927201.48,98491843.64,104654365.19,86529661.37,99723394.96,109359680.22,124021393.69,118724073.81,114626625.55
Nauru,NRU,Gross national expenditure (current US$),NE.DAB.TOTL.CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,Individuals using the Internet (% of population),IT.NET.USER.ZS,NA,54.00,NA,NA,NA,NA,NA,62.39,NA,NA,NA
Nauru,NRU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,NA,0.30,-0.12,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,Military expenditure (current USD),MS.MIL.XPND.CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,Net lending (+) / net borrowing (-) (current LCU),GC.NLD.TOTL.CN,NA,NA,NA,NA,9268940.64,-1336284.62,13545994.22,7298673.54,44211889.45,NA,NA
Nauru,NRU,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,65.62,65.61,65.60,65.60,65.60,65.60,65.60,65.60,NA,NA,NA
Nauru,NRU,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,"Population, total",SP.POP.TOTL,10009.00,10069.00,10136.00,10208.00,10289.00,10374.00,10474.00,10577.00,10678.00,10764.00,10834.00
Nauru,NRU,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,NRU,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,NPL,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,506599802.42,625918688.69,613435251.96,588712106.42,697502764.37,705946311.09,697854387.37,826574620.19,953705908.80,1005801707.69,NA
Nepal,NPL,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,NA,NA,NA,NA,NA,NA,9.99,11.73,11.93,11.51,10.58
Nepal,NPL,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,10.73,14.87,11.85,14.56,11.47,12.02,12.62,8.77,8.42,7.97,8.98
Nepal,NPL,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,NA,NA,NA,NA,NA,NA,1.68,1.70,1.56,1.66,1.68
Nepal,NPL,Consumer price index (2010 = 100),FP.CPI.TOTL,100.00,109.23,119.56,130.37,141.27,152.39,165.78,171.80,178.77,188.73,198.27
Nepal,NPL,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,3.00,3.00,3.00,3.00,3.50,3.50,3.50,3.50,4.00,4.00,4.00
Nepal,NPL,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3.00,3.00,3.00,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50
Nepal,NPL,Access to electricity (% of population),EG.ELC.ACCS.ZS,68.60,67.26,74.73,77.61,84.90,83.53,90.70,89.92,93.92,89.90,NA
Nepal,NPL,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,NA,26.57,NA,NA,37.34,NA,NA,47.72,NA,NA,NA
Nepal,NPL,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,15174955030.84,17860677879.04,17908623383.24,18316638187.40,19211641720.82,20412234042.14,19985459836.57,23920285117.49,27511787284.75,28867421881.13,NA
Nepal,NPL,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,460811.53,575161.57,437651.93,388277.14,349977.58,286185.68,355772.71,525754.55,426206.59,312069.17,NA
Nepal,NPL,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,0.00,0.00,0.00,0.00,0.00,0.00,6197.53,0.00,778.56,2463.56,NA
Nepal,NPL,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,171093537.69,174615563.50,151331767.78,134049203.27,142082494.76,165651074.61,183577345.56,147304197.32,100663901.28,106202182.74,NA
Nepal,NPL,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,247269253.16,279313768.34,266774820.72,266906623.08,261608078.51,271977535.40,265475313.13,288584167.18,332969847.73,309658145.55,NA
Nepal,NPL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.17,0.19,0.22,0.23,0.26,0.24,0.34,0.40,0.43,NA,NA
Nepal,NPL,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,87.17,86.12,86.52,87.92,87.33,89.03,NA,NA,NA,NA,NA
Nepal,NPL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.35,4.44,4.49,4.63,5.08,5.47,5.42,4.72,4.53,4.45,NA
Nepal,NPL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.82,6.74,6.67,6.61,6.56,6.50,6.45,6.40,6.36,6.32,6.29
Nepal,NPL,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,NA,NA,NA,NA,NA,59.71,58.03,59.98,59.65,63.19,NA
Nepal,NPL,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,NA,2.24,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,NPL,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,NA,7.30,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,NPL,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,NA,4.56,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,NPL,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,NA,27.60,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,NPL,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,NA,57.26,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,NPL,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,NA,41.22,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,NPL,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.MS.FE.ZS,NA,0.60,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,NPL,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,NA,2.33,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,NPL,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,NA,1.39,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,NPL,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.DO.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,NPL,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,NPL,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,NPL,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,NA,17.23,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,NPL,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,NA,37.64,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,NPL,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,NA,26.60,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,NPL,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,NA,5.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,NPL,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,NA,14.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,NPL,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,NA,9.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,NPL,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,102.54,115.82,120.90,136.64,146.47,NA,NA,NA,NA,NA,NA
Nepal,NPL,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0.00,0.00,0.00,0.00,0.00,0.00,NA,NA,NA,NA,NA
Nepal,NPL,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,99.91,99.94,99.47,99.72,99.79,99.80,NA,NA,NA,NA,NA
Nepal,NPL,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0.00,0.00,0.00,0.00,0.00,0.00,NA,NA,NA,NA,NA
Nepal,NPL,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.00,0.00,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA
Nepal,NPL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.09,0.06,0.53,0.28,0.03,0.00,NA,NA,NA,NA,NA
Nepal,NPL,Export value index (2000 = 100),TX.VAL.MRCH.XD.WD,106.44,114.33,113.31,109.30,110.57,89.64,86.56,92.32,97.79,120.37,106.46
Nepal,NPL,Export volume index (2000 = 100),TX.QTY.MRCH.XD.WD,72.05,66.88,66.81,66.08,66.52,55.50,55.58,59.06,61.26,76.59,59.07
Nepal,NPL,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,326.35,367.08,385.61,417.73,482.52,422.86,568.01,657.66,808.15,784.47,626.57
Nepal,NPL,Import volume index (2000 = 100),TM.QTY.MRCH.XD.WD,160.26,152.88,161.99,184.84,219.46,220.03,306.32,334.52,384.60,381.97,305.29
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,16002656434.47,21621710002.51,21703106502.49,22162208956.09,22731602969.69,24360795410.16,24524098184.42,28971589213.13,33111525182.71,34186180694.93,33657175561.33
Nepal,NPL,Gross national expenditure (current US$),NE.DAB.TOTL.CD,20294537758.94,26084155967.42,25931321227.29,26926561328.33,27646487181.25,30122650920.35,30556570257.33,36023360611.67,41308676680.92,43100341364.89,41080115320.94
Nepal,NPL,Individuals using the Internet (% of population),IT.NET.USER.ZS,7.93,9.00,11.15,13.30,15.44,17.58,19.69,21.40,NA,NA,NA
Nepal,NPL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.33,9.23,9.46,9.04,8.36,7.87,8.79,3.63,4.06,5.57,5.05
Nepal,NPL,Military expenditure (current USD),MS.MIL.XPND.CD,254950072.10,284518851.10,256686839.50,281038425.70,328115662.20,323797729.60,356495278.60,436745563.50,429373005.90,428701839.20,424265022.40
Nepal,NPL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.56,1.54,1.43,1.54,1.63,1.56,1.70,1.71,1.54,1.38,1.36
Nepal,NPL,Net lending (+) / net borrowing (-) (current LCU),GC.NLD.TOTL.CN,-16381315000.00,-13676516000.00,-9554770000.00,29278490000.00,34902931000.00,22527625907.00,30689561292.00,-91479028486.00,-164000000000.00,-185000000000.00,NA
Nepal,NPL,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,42.05,45.22,48.46,51.76,55.12,58.55,62.04,65.60,69.21,72.88,76.61
Nepal,NPL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,29.28,29.52,29.75,28.31,26.85,25.36,23.85,22.32,20.76,19.18,17.58
Nepal,NPL,"Population, total",SP.POP.TOTL,27013207.00,27041220.00,26989160.00,26916795.00,26905982.00,27015033.00,27263430.00,27632682.00,28095712.00,28608715.00,29136808.00
Nepal,NPL,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.78,51.32,52.04,52.83,53.56,54.11,54.43,54.56,54.54,54.40,54.19
Nepal,NPL,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.22,48.68,47.96,47.17,46.44,45.89,45.57,45.44,45.46,45.60,45.81
Nepal,NPL,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,10.50,9.20,8.10,7.00,6.40,5.30,4.50,4.20,4.30,4.80,NA
Nepal,NPL,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,33.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Netherlands,NLD,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,40947371099.46,43556963594.03,46506757500.00,42563095982.48,42775865601.85,36266997876.73,38288599270.55,38441671604.73,42298988866.40,41664864814.71,NA
Netherlands,NLD,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,4.43,4.28,4.69,4.78,5.37,5.56,5.69,6.08,6.16,6.21,5.88
Netherlands,NLD,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Netherlands,NLD,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,2.83,2.71,3.10,3.23,2.98,2.71,2.54,2.31,1.96,1.86,1.89
Netherlands,NLD,Consumer price index (2010 = 100),FP.CPI.TOTL,100.00,102.34,104.85,107.48,108.53,109.18,109.53,111.04,112.93,115.91,117.38
Netherlands,NLD,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Netherlands,NLD,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Netherlands,NLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,NA
Netherlands,NLD,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,NA,98.47,NA,NA,99.66,NA,NA,99.58,NA,NA,NA
Netherlands,NLD,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,698441604569.50,756581233308.11,702540460033.69,730319345367.01,731894101609.34,635029830871.87,640009204703.76,700964214581.15,770879639694.32,759326483705.22,NA
Netherlands,NLD,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,5188491907.39,7209860649.78,7876804161.64,8224155348.42,5148720349.46,2453856120.87,1483400706.69,1973185006.79,3041806137.99,1952666928.03,NA
Netherlands,NLD,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NA
Netherlands,NLD,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0.00,0.00,0.00,0.00,0.00,2697471.95,19864763.64,16503210.82,17888302.87,9794654.62,NA
Netherlands,NLD,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,604023495.22,604359936.46,568990669.31,568635570.72,546588691.02,433385732.38,430038291.41,455201876.85,500877779.68,495024362.51,NA
Netherlands,NLD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.30,9.52,9.40,9.35,8.89,9.33,9.29,9.10,8.77,NA,NA
